pid,app_active,survey,followup,registration,sms,quiz,reengagement
3460,True,True,False,True,False,False,False
3461,True,False,True,False,False,False,False
3462,True,False,False,True,True,False,False
3463,True,False,False,True,True,True,False
3464,True,False,True,False,False,False,False
3465,True,False,True,False,True,False,False
3466,True,False,False,False,True,False,False
3467,True,False,False,True,False,False,False
3468,True,False,False,True,True,False,False
3469,True,False,False,False,True,False,False
3470,False,False,False,False,True,False,False
3471,True,False,False,True,False,False,False
3472,True,False,False,True,False,False,False
3473,True,True,False,True,True,False,True
3474,True,False,True,True,True,False,False
3475,True,True,False,True,True,False,False
3476,True,True,False,True,True,False,False
3477,True,False,False,True,True,False,True
3478,True,False,False,False,True,False,False
3479,True,False,False,True,False,False,True
3480,True,False,False,False,True,False,True
3481,True,False,False,False,False,False,False
3482,True,False,True,False,False,False,True
3483,True,False,False,True,True,False,False
3484,True,False,False,True,False,False,False
3485,True,False,False,False,False,False,False
3486,True,False,False,False,True,False,True
3487,True,False,False,False,True,False,True
3488,True,False,False,False,False,False,False
3489,True,False,True,True,True,False,True
3490,True,False,False,False,False,False,True
3491,True,False,False,False,False,False,False
3492,True,True,False,True,True,False,True
3493,True,True,False,True,True,False,False
3494,True,False,False,False,False,False,True
3495,True,False,False,False,True,False,True
3496,True,False,False,False,True,False,False
3497,True,True,True,True,True,False,False
3498,True,False,False,False,False,False,True
3499,True,False,False,False,False,False,True
3500,True,False,False,False,True,False,False
3501,True,False,False,False,False,False,False
3502,True,False,True,True,False,False,False
3503,True,False,False,False,True,False,False
3504,True,False,False,False,False,False,False
3505,True,False,False,False,True,False,False
3506,True,False,False,False,True,False,False
3507,True,False,False,False,True,False,False
3508,True,True,False,True,True,False,False
3509,True,False,False,False,False,False,False
3510,True,False,False,True,True,False,False
3511,False,False,False,False,False,False,True
3512,True,False,False,False,True,False,True
3513,False,False,False,False,True,False,False
3514,False,False,False,False,False,False,False
3515,True,False,False,False,False,False,False
3516,True,False,False,True,True,False,False
3517,True,False,True,False,True,False,False
3518,True,False,False,False,True,False,True
3519,True,False,False,False,False,False,False
3520,True,False,False,False,True,False,False
3521,True,False,False,False,True,False,False
3522,True,True,False,True,False,False,False
3523,True,False,True,True,False,True,False
3524,True,True,False,True,True,False,True
3525,True,False,False,False,False,False,False
3526,True,False,False,False,True,False,True
3527,True,False,False,False,False,False,False
3528,True,False,False,False,True,False,False
3529,True,False,False,True,False,False,False
3530,True,False,False,False,False,False,False
3531,True,False,False,False,False,False,False
3532,True,True,False,True,True,False,False
3533,True,True,False,True,False,False,True
3534,True,False,False,True,True,False,False
3535,True,False,False,False,True,False,False
3536,True,False,False,False,True,False,False
3537,True,False,False,True,False,False,True
3538,True,False,False,False,True,True,False
3539,True,False,True,False,False,False,True
3540,True,False,False,True,False,False,False
3541,True,False,True,False,False,False,False
3542,True,True,False,True,False,False,True
3543,True,False,False,False,False,False,False
3544,True,False,False,False,True,False,False
3545,True,False,False,True,False,False,True
3546,True,False,False,False,True,False,False
3547,True,False,False,False,False,False,True
3548,True,False,False,True,False,False,False
3549,True,False,False,False,True,False,False
3550,True,False,True,False,True,False,False
3551,True,False,False,True,True,False,True
3552,True,False,True,False,False,False,False
3553,True,False,False,False,False,False,False
3554,True,False,False,False,True,False,False
3555,True,False,False,False,False,False,False
3556,True,False,False,False,True,False,False
3557,True,False,True,True,False,False,False
3558,True,False,False,False,False,False,False
3559,True,False,False,False,True,False,False
3560,True,False,True,False,False,False,False
3561,True,False,True,False,True,False,False
3562,True,False,False,False,True,False,False
3563,True,False,True,False,False,False,False
3564,True,False,False,False,True,False,False
3565,False,False,True,False,True,False,True
3566,True,False,False,False,True,False,False
3567,True,False,False,False,False,False,True
3568,True,False,False,True,False,False,True
3569,True,False,False,False,False,False,False
3570,True,False,False,False,False,False,False
3571,True,False,False,False,False,True,True
3572,True,False,False,False,False,False,False
3573,True,False,False,False,False,False,True
3574,True,False,False,False,True,False,True
3575,True,False,False,False,False,False,False
3576,True,False,True,False,True,False,True
3577,True,False,False,False,True,False,False
3578,True,False,False,False,True,False,True
3579,True,False,True,False,True,False,False
3580,True,False,False,False,False,False,True
3581,True,False,False,False,True,False,True
3582,True,False,False,False,False,False,False
3583,True,False,False,False,True,False,False
3584,True,False,False,True,False,False,True
3585,True,False,False,False,True,False,True
3586,True,False,False,False,False,False,False
3587,True,False,True,True,True,False,False
3588,True,False,False,False,False,False,False
3589,True,False,False,False,False,False,True
3590,True,False,False,True,False,False,True
3591,True,False,True,False,False,False,False
3592,True,False,False,False,True,False,False
3593,True,False,False,False,True,False,False
3594,True,False,False,False,True,False,True
3595,True,False,False,False,True,False,False
3596,False,False,False,False,True,False,False
3597,True,False,False,False,False,False,False
3598,True,False,False,False,False,False,False
3599,False,False,False,False,False,False,True
3600,True,False,False,False,False,False,False
3601,True,False,False,True,True,False,False
3602,True,False,False,False,True,True,False
3603,True,False,False,False,False,False,True
3604,True,False,False,False,True,False,False
3605,True,False,True,False,True,False,True
3606,True,False,False,True,False,False,False
3607,True,False,False,False,True,False,False
3608,True,False,False,False,True,False,False
3609,True,False,False,True,True,False,False
3610,True,True,False,True,False,False,False
3611,True,False,False,False,True,False,False
3612,True,False,False,True,False,False,True
3613,True,False,False,True,True,False,True
3614,True,False,False,True,False,False,False
3615,True,False,False,False,False,False,False
3616,True,False,False,True,True,False,False
3617,True,False,False,False,False,False,False
3618,True,False,False,True,True,False,True
3619,True,False,False,True,True,False,True
3620,False,False,False,False,True,True,False
3621,True,False,False,False,True,False,False
3622,True,False,False,False,False,False,False
3623,True,False,False,False,False,False,False
3624,True,False,True,False,False,False,False
3625,True,False,True,True,True,False,False
3626,True,False,True,False,False,False,True
3627,True,False,False,True,False,False,False
3628,True,False,False,False,True,False,False
3629,True,False,False,False,False,False,False
3630,True,False,False,False,False,False,False
3631,True,False,False,False,False,False,True
3632,False,False,False,False,False,False,False
3633,True,False,False,False,True,False,False
3634,True,False,False,False,False,False,False
3635,True,False,False,False,False,False,True
3636,True,False,False,False,False,True,False
3637,True,False,False,True,True,False,False
3638,True,False,False,True,True,False,False
3639,True,False,False,False,True,False,False
3640,True,False,False,False,True,False,False
3641,True,False,False,False,False,False,False
3642,True,False,False,False,False,True,False
3643,True,False,False,False,False,False,True
3644,True,False,False,False,True,False,False
3645,True,False,True,False,False,False,False
3646,True,False,False,False,True,False,False
3647,True,False,False,False,True,False,False
3648,True,False,False,False,True,False,False
3649,True,False,False,False,False,True,False
3650,True,False,True,False,False,False,False
3651,True,False,False,False,False,False,False
3652,True,False,False,False,True,False,False
3653,True,False,False,False,True,False,True
3654,True,False,False,False,False,False,False
3655,True,False,False,False,False,False,True
3656,True,False,False,False,False,False,False
3657,True,False,False,False,True,True,False
3658,True,False,False,True,True,False,False
3659,True,False,False,False,False,False,False
3660,True,False,True,False,True,True,False
3661,True,False,False,False,True,False,False
3662,True,False,False,False,False,False,True
3663,True,False,False,False,False,False,False
3664,True,False,False,False,False,True,False
3665,True,False,False,False,True,False,True
3666,True,False,False,False,False,False,True
3667,True,False,False,False,True,False,False
3668,True,False,False,False,False,False,True
3669,True,False,False,False,False,False,False
3670,True,False,True,False,True,False,False
3671,True,False,True,False,True,False,True
3672,True,False,False,False,True,True,False
3673,True,False,False,False,True,False,False
3674,True,False,False,False,True,False,True
3675,True,True,False,True,False,False,False
3676,True,False,False,False,True,False,False
3677,True,False,False,False,True,False,False
3678,True,False,False,False,False,False,False
3679,True,False,False,False,False,False,False
3680,True,False,False,True,True,False,False
3681,True,False,False,True,True,False,False
3682,True,False,False,True,True,False,True
3683,True,False,False,False,True,False,True
3684,True,False,False,False,True,False,False
3685,True,False,False,False,False,False,True
3686,True,False,True,False,True,False,False
3687,True,False,False,False,True,False,False
3688,False,False,False,False,False,False,False
3689,True,False,True,False,True,False,False
3690,True,False,False,False,False,False,False
3691,True,False,False,False,False,False,False
3692,True,False,False,False,False,True,False
3693,True,False,False,True,True,False,True
3694,True,False,False,False,True,False,True
3695,True,False,False,False,True,False,False
3696,True,False,False,False,False,False,False
3697,True,False,False,True,True,False,False
3698,True,False,True,False,True,False,True
3699,True,False,True,False,False,False,True
3700,True,False,False,False,True,False,True
3701,True,False,False,False,False,False,False
3702,True,False,False,False,False,False,False
3703,True,False,False,False,True,False,False
3704,True,False,True,False,True,False,True
3705,True,False,False,False,False,False,True
3706,True,False,False,False,True,False,False
3707,True,False,False,False,False,False,True
3708,True,False,False,False,True,False,False
3709,True,False,False,False,True,False,True
3710,True,False,False,False,True,False,False
3711,True,False,False,False,False,False,False
3712,True,True,True,True,True,True,False
3713,False,False,False,False,True,False,False
3714,True,False,False,False,True,False,False
3715,True,False,True,False,True,False,False
3716,True,False,False,False,True,False,True
3717,True,False,False,False,False,False,True
3718,True,False,False,False,False,False,False
3719,True,False,False,True,True,False,False
3720,True,False,False,False,True,False,False
3721,True,False,False,False,True,False,False
3722,True,False,False,False,True,False,False
3723,True,False,False,True,True,False,False
3724,True,False,False,True,False,True,False
3725,True,True,False,True,True,False,False
3726,True,True,False,True,True,False,False
3727,False,False,False,False,False,False,True
3728,True,False,False,False,True,False,True
3729,True,False,True,False,False,False,False
3730,True,False,False,True,False,False,False
3731,True,False,False,False,True,False,True
3732,True,False,False,False,False,False,True
3733,True,False,False,False,True,False,False
3734,True,False,False,False,True,False,False
3735,True,False,False,False,False,False,False
3736,False,False,False,False,False,False,False
3737,True,False,False,False,True,False,False
3738,True,False,False,False,True,False,False
3739,True,False,False,False,False,False,False
3740,True,False,False,False,False,True,False
3741,True,False,False,False,True,False,False
3742,True,False,False,False,True,False,False
3743,True,False,True,True,False,False,False
3744,True,False,False,False,False,True,True
3745,True,False,False,False,True,True,False
3746,True,False,False,False,True,False,False
3747,True,False,False,False,True,False,False
3748,True,False,False,False,False,False,True
3749,True,False,False,True,False,False,False
3750,True,False,False,False,False,False,False
3751,True,False,True,False,False,False,True
3752,True,False,False,False,True,False,False
3753,True,False,False,True,False,False,False
3754,True,False,False,True,False,False,False
3755,True,False,False,False,False,False,True
3756,True,False,False,True,False,False,False
3757,True,False,True,False,False,False,True
3758,True,False,False,False,True,False,False
3759,True,False,False,False,True,False,False
3760,True,False,False,False,True,False,True
3761,True,False,False,True,True,False,True
3762,True,False,False,False,False,False,False
3763,True,False,False,False,True,False,False
3764,True,False,False,False,True,False,False
3765,True,False,False,False,True,False,False
3766,True,False,False,False,True,False,True
3767,True,False,False,False,True,False,False
3768,True,False,False,False,True,False,False
3769,True,True,False,True,True,False,True
3770,True,False,True,True,True,False,False
3771,True,False,False,False,False,False,False
3772,True,False,True,True,False,False,False
3773,True,False,False,False,True,False,False
3774,True,False,False,True,False,False,False
3775,True,False,True,False,True,False,False
3776,True,True,False,True,False,False,False
3777,True,True,False,True,False,False,False
3778,True,False,False,True,False,False,True
3779,True,False,True,False,True,False,False
3780,False,False,False,False,True,False,False
3781,True,True,False,True,False,False,False
3782,True,False,False,False,False,False,False
3783,True,False,False,True,False,False,False
3784,True,False,False,False,True,False,False
3785,True,False,True,False,False,False,False
3786,True,True,False,True,False,False,False
3787,False,False,False,False,False,False,False
3788,True,False,False,True,False,False,False
3789,True,False,False,False,True,False,False
3790,True,False,False,False,True,False,False
3791,True,False,True,False,False,False,False
3792,True,False,False,False,False,False,False
3793,True,False,False,True,True,True,False
3794,True,False,True,False,True,False,False
3795,True,False,False,True,False,False,False
3796,True,False,False,False,True,False,False
3797,True,False,False,False,False,False,False
3798,True,False,False,True,False,False,False
3799,True,False,False,False,True,False,False
3800,True,False,False,False,False,False,False
3801,True,False,False,False,True,False,False
3802,True,False,False,False,True,False,False
3803,True,False,False,False,False,False,False
3804,True,False,False,False,True,False,False
3805,True,False,True,False,True,False,False
3806,True,False,False,False,False,False,False
3807,True,False,False,False,True,False,False
3808,True,False,False,False,True,False,True
3809,True,False,True,False,True,False,False
3810,True,False,False,False,True,False,True
3811,True,False,False,False,True,False,False
3812,True,False,False,False,False,False,False
3813,True,False,False,False,True,False,False
3814,True,False,True,False,True,False,False
3815,True,False,False,False,False,False,False
3816,True,False,False,True,True,False,False
3817,True,False,False,False,True,False,True
3818,True,False,False,True,False,False,False
3819,True,True,False,True,False,False,False
3820,True,False,False,False,False,False,False
3821,True,False,False,False,True,False,False
3822,True,False,False,False,False,False,True
3823,True,False,True,False,False,False,True
3824,True,False,False,False,True,False,False
3825,True,False,False,False,True,False,False
3826,True,False,False,True,True,False,False
3827,True,False,False,False,False,False,True
3828,True,False,False,False,False,False,False
3829,True,False,False,True,True,False,False
3830,True,False,False,False,True,False,False
3831,True,False,False,False,False,False,False
3832,True,False,False,False,True,False,False
3833,True,False,False,False,False,False,False
3834,True,False,False,False,False,False,False
3835,True,False,False,False,False,False,True
3836,True,False,False,True,True,False,False
3837,True,False,False,False,False,False,False
3838,True,False,False,False,True,False,False
3839,True,False,False,False,False,False,False
3840,True,True,False,True,True,False,False
3841,True,False,False,False,False,False,False
3842,True,False,False,False,True,False,False
3843,True,False,False,False,False,False,False
3844,True,False,False,False,True,False,False
3845,False,False,False,False,True,False,True
3846,True,False,False,False,False,False,False
3847,True,False,False,False,True,False,True
3848,True,False,False,False,True,False,True
3849,True,False,False,False,True,False,False
3850,True,True,False,True,False,False,False
3851,True,False,False,False,False,True,False
3852,True,False,False,False,False,True,False
3853,True,False,False,False,False,False,False
3854,True,False,False,True,False,False,True
3855,True,False,False,False,True,False,True
3856,True,False,False,False,True,False,True
3857,True,False,False,False,False,False,False
3858,True,False,False,False,False,False,False
3859,True,False,False,True,True,False,False
3860,True,False,False,True,False,False,False
3861,True,False,True,False,True,False,False
3862,True,False,False,False,True,False,False
3863,True,False,False,False,True,False,False
3864,True,False,False,False,False,False,False
3865,True,False,False,True,True,False,False
3866,True,False,False,False,True,False,False
3867,True,False,False,False,True,False,False
3868,True,False,False,False,False,False,False
3869,True,False,False,False,True,False,False
3870,True,False,False,False,True,False,False
3871,True,True,False,True,False,False,False
3872,True,False,False,False,False,False,False
3873,True,False,False,False,True,False,False
3874,True,True,False,True,True,False,False
3875,False,False,True,False,False,False,False
3876,True,False,False,False,True,False,False
3877,True,False,False,False,True,False,False
3878,True,True,False,True,True,False,False
3879,True,True,True,True,False,False,True
3880,True,False,False,False,False,False,False
3881,True,False,True,False,False,False,True
3882,True,False,False,False,True,False,False
3883,True,False,True,True,True,False,True
3884,True,False,False,True,False,False,False
3885,False,False,False,False,False,False,False
3886,True,False,True,False,True,False,True
3887,False,False,False,False,False,False,False
3888,True,False,False,True,True,False,False
3889,True,False,False,True,True,False,False
3890,True,True,True,True,True,False,False
3891,True,False,False,False,False,False,False
3892,True,False,False,False,False,False,False
3893,True,False,False,False,True,False,True
3894,True,False,False,False,True,False,False
3895,True,True,False,True,False,False,False
3896,True,False,False,False,True,False,True
3897,True,False,False,False,True,False,False
3898,True,False,False,True,False,False,False
3899,True,False,True,False,False,False,False
3900,True,False,False,True,True,False,False
3901,True,False,False,False,True,False,False
3902,True,False,False,False,False,False,False
3903,True,False,False,False,True,False,False
3904,True,False,False,False,False,False,True
3905,True,False,False,False,False,False,False
3906,True,False,False,True,False,False,True
3907,True,False,False,False,True,False,False
3908,True,False,False,False,False,False,False
3909,True,False,False,False,False,False,False
3910,True,False,False,False,False,False,False
3911,True,False,True,False,True,False,False
3912,True,False,False,False,False,False,True
3913,True,False,False,False,True,False,False
3914,True,False,False,False,True,False,False
3915,True,False,False,False,True,False,False
3916,True,False,False,False,True,False,False
3917,True,False,True,False,True,False,True
3918,True,False,False,True,False,False,False
3919,True,False,True,False,True,False,False
3920,True,False,False,True,True,True,False
3921,True,False,True,False,False,False,False
3922,True,False,False,False,True,False,True
3923,True,False,False,False,False,False,False
3924,True,False,False,False,False,True,False
3925,True,False,True,False,True,False,False
3926,True,False,False,True,True,False,False
3927,True,False,False,True,True,False,False
3928,True,False,False,False,False,False,False
3929,True,False,False,False,True,False,False
3930,True,False,False,False,False,False,False
3931,True,False,False,False,False,False,True
3932,True,False,False,True,False,False,False
3933,True,False,True,True,False,False,False
3934,True,False,True,True,True,True,False
3935,True,False,False,False,False,False,False
3936,True,False,False,False,False,False,False
3937,True,False,False,True,False,False,True
3938,True,False,True,False,False,False,False
3939,True,False,False,False,True,False,False
3940,True,False,False,False,False,False,False
3941,True,False,False,False,False,False,True
3942,True,False,False,False,False,False,True
3943,True,False,True,True,False,False,True
3944,True,False,False,False,True,False,True
3945,True,False,True,True,False,False,False
3946,True,False,False,False,True,False,False
3947,True,False,False,False,True,False,False
3948,True,False,True,False,True,False,False
3949,True,False,False,False,True,False,False
3950,True,False,False,False,False,False,False
3951,True,False,False,False,True,False,False
3952,False,False,False,False,False,False,True
3953,True,False,False,False,False,True,False
3954,True,False,False,False,False,False,False
3955,True,False,False,False,True,False,False
3956,True,False,False,False,False,False,False
3957,True,False,True,True,False,False,False
3958,True,False,False,True,False,False,False
3959,True,False,True,True,True,False,False
3960,True,False,False,False,False,False,False
3961,True,False,False,False,True,False,False
3962,True,False,False,False,True,False,True
3963,True,False,False,False,True,False,True
3964,True,False,False,False,False,False,False
3965,True,False,False,True,True,False,False
3966,True,False,False,True,True,False,False
3967,True,False,False,True,False,False,False
3968,True,False,True,True,True,False,False
3969,True,False,False,False,True,False,False
3970,True,False,False,True,False,False,False
3971,True,False,False,True,False,False,False
3972,True,False,False,False,False,True,False
3973,True,False,False,False,False,False,False
3974,True,False,False,True,True,False,False
3975,True,False,False,False,True,False,False
3976,True,False,False,False,True,False,False
3977,True,False,False,False,False,False,False
3978,True,False,False,False,True,False,False
3979,True,False,False,False,True,False,False
3980,True,False,False,False,False,False,False
3981,True,False,False,True,False,False,False
3982,True,False,False,False,True,False,False
3983,True,False,False,False,False,False,False
3984,True,False,False,False,False,False,False
3985,True,False,False,False,False,False,False
3986,True,False,False,False,True,False,False
3987,True,False,False,False,True,False,False
3988,True,False,False,False,True,True,False
3989,False,False,False,False,True,False,False
3990,False,False,False,False,True,False,False
3991,False,False,False,False,True,False,False
3992,True,False,True,False,True,False,False
3993,True,False,False,True,True,False,False
3994,True,False,False,False,True,False,False
3995,True,False,False,False,True,False,False
3996,True,False,False,False,True,False,False
3997,True,True,False,True,True,True,False
3998,True,False,False,False,True,False,False
3999,True,False,False,False,False,False,False
4000,True,False,True,False,True,False,False
4001,True,False,False,False,False,True,False
4002,True,False,False,False,True,False,False
4003,True,False,True,False,True,False,True
4004,True,False,False,False,True,False,False
4005,True,False,False,False,True,False,False
4006,True,False,False,False,False,False,False
4007,True,False,False,False,False,False,False
4008,True,False,False,False,True,False,False
4009,True,False,False,False,True,False,False
4010,True,False,True,False,False,False,True
4011,True,False,False,True,False,False,False
4012,True,True,False,True,True,False,False
4013,True,False,False,False,True,False,False
4014,True,False,False,False,True,False,False
4015,True,False,True,False,True,False,False
4016,True,True,False,True,True,False,False
4017,True,False,False,False,True,False,False
4018,True,False,False,True,False,False,False
4019,True,False,False,True,True,False,False
4020,True,False,False,False,True,False,False
4021,True,False,False,False,True,False,False
4022,True,False,False,False,False,False,False
4023,True,False,False,True,True,False,False
4024,True,True,True,True,True,False,False
4025,True,False,False,True,True,False,False
4026,True,False,False,False,True,False,False
4027,True,False,False,False,True,False,False
4028,True,False,False,True,True,False,False
4029,True,False,False,False,True,False,True
4030,True,False,False,False,True,False,False
4031,True,False,False,False,True,False,False
4032,True,False,False,True,True,False,True
4033,True,False,False,False,True,False,False
4034,True,False,False,False,False,False,False
4035,True,False,False,True,False,True,False
4036,True,False,False,True,False,True,False
4037,True,False,False,False,True,False,False
4038,True,False,False,False,False,False,True
4039,True,False,True,False,False,False,True
4040,True,False,False,False,True,False,True
4041,True,False,False,True,False,False,False
4042,True,False,True,False,True,False,True
4043,True,False,False,False,False,False,False
4044,True,True,True,True,True,False,False
4045,True,False,False,False,False,False,True
4046,True,False,False,False,False,False,True
4047,True,False,False,False,True,False,False
4048,True,False,True,True,False,False,False
4049,True,False,True,False,True,False,False
4050,True,False,False,False,False,False,False
4051,True,False,False,False,True,False,True
4052,True,False,False,True,True,False,False
4053,True,False,False,True,True,False,False
4054,True,False,True,False,False,False,False
4055,True,False,False,False,False,False,True
4056,True,False,True,True,True,False,False
4057,True,False,False,True,True,False,False
4058,False,False,False,False,True,False,True
4059,True,False,False,False,False,False,False
4060,True,False,False,True,True,False,False
4061,False,False,False,False,True,False,False
4062,True,False,True,False,False,False,False
4063,True,False,True,True,False,False,False
4064,True,False,True,True,True,False,False
4065,True,False,False,False,True,False,False
4066,True,False,False,False,False,False,False
4067,True,False,False,False,True,False,False
4068,True,False,False,False,True,False,True
4069,True,False,False,False,False,False,False
4070,True,False,True,False,True,False,False
4071,True,False,False,False,True,False,False
4072,True,False,False,False,True,False,False
4073,True,False,False,False,False,False,False
4074,True,True,False,True,False,False,False
4075,True,False,False,False,True,False,False
4076,True,False,False,False,False,True,False
4077,True,False,False,False,False,False,False
4078,True,False,False,True,False,False,False
4079,True,False,True,False,True,False,False
4080,True,False,True,False,True,False,False
4081,True,False,False,True,False,False,False
4082,True,False,False,False,True,False,False
4083,True,False,False,False,True,False,False
4084,True,False,False,False,False,False,True
4085,True,False,False,False,False,False,False
4086,True,False,False,False,True,False,False
4087,True,False,False,False,True,False,False
4088,True,False,False,False,False,False,False
4089,True,False,False,False,True,False,False
4090,True,False,False,False,True,False,True
4091,True,False,False,False,True,False,False
4092,True,False,False,False,True,False,False
4093,True,False,False,False,True,False,False
4094,True,False,True,False,False,False,True
4095,True,False,False,False,True,True,False
4096,True,False,True,False,True,False,False
4097,True,False,False,False,True,False,False
4098,True,False,False,False,True,False,True
4099,True,False,True,False,True,False,False
4100,True,False,False,False,False,False,False
4101,True,False,True,False,False,False,False
4102,True,False,False,False,True,False,False
4103,True,False,False,False,True,False,False
4104,True,False,False,True,True,False,False
4105,True,False,False,True,True,False,True
4106,True,False,False,True,True,False,False
4107,True,False,False,False,True,False,False
4108,True,False,False,False,True,False,True
4109,True,False,False,False,True,False,True
4110,True,True,True,True,False,False,False
4111,True,False,False,True,True,False,False
4112,True,False,False,False,False,False,True
4113,True,False,False,True,True,True,False
4114,True,False,False,False,False,False,True
4115,True,False,False,False,False,False,True
4116,True,False,False,True,False,False,False
4117,True,False,False,True,False,False,False
4118,True,False,True,False,True,False,False
4119,True,False,False,False,True,False,False
4120,True,False,True,False,False,False,True
4121,False,False,False,False,True,False,True
4122,True,False,False,False,False,False,False
4123,True,False,False,True,False,False,False
4124,True,False,False,False,True,False,False
4125,True,False,False,True,False,False,False
4126,True,False,False,False,True,False,False
4127,True,False,False,False,True,False,True
4128,True,False,False,False,False,False,True
4129,True,False,True,False,False,False,True
4130,True,False,True,False,True,False,True
4131,True,False,False,False,True,True,False
4132,True,False,False,True,False,False,False
4133,True,False,False,False,False,False,False
4134,True,False,False,False,False,False,False
4135,True,False,False,False,True,False,False
4136,True,False,False,False,True,False,False
4137,True,False,True,False,True,False,True
4138,True,False,True,False,True,False,True
4139,True,False,False,False,False,False,True
4140,True,False,False,False,True,False,True
4141,True,False,False,True,True,False,True
4142,True,False,True,False,False,False,False
4143,True,False,False,False,True,False,False
4144,True,False,False,True,False,False,False
4145,True,False,True,True,True,False,False
4146,True,True,False,True,True,False,False
4147,True,False,False,False,False,False,True
4148,True,False,False,False,False,True,False
4149,True,False,True,False,False,False,False
4150,True,False,False,False,True,False,False
4151,True,True,False,True,True,False,False
4152,True,False,False,False,False,False,False
4153,True,False,False,False,False,False,False
4154,True,False,False,True,True,False,False
4155,True,False,False,False,True,False,False
4156,True,False,False,False,True,False,False
4157,True,False,True,True,True,False,False
4158,True,False,False,False,False,False,False
4159,True,False,False,False,True,False,False
4160,True,False,False,True,True,False,False
4161,True,True,False,True,False,False,False
4162,True,False,True,False,False,False,False
4163,True,False,False,False,False,False,False
4164,True,False,False,False,False,False,False
4165,True,False,False,False,False,False,True
4166,True,False,False,True,True,False,False
4167,True,False,True,False,False,False,False
4168,True,False,False,False,True,False,False
4169,True,False,False,False,True,False,True
4170,True,False,False,True,True,False,False
4171,False,False,False,False,True,False,False
4172,True,False,False,False,False,False,False
4173,False,False,False,False,False,False,True
4174,True,False,False,False,True,False,True
4175,True,False,False,True,False,False,False
4176,True,False,False,True,False,False,False
4177,True,False,False,False,True,False,False
4178,False,False,False,False,False,False,True
4179,True,False,False,True,True,False,False
4180,True,False,False,False,True,False,True
4181,True,False,True,False,True,False,False
4182,True,False,False,True,False,True,False
4183,True,False,False,False,True,False,True
4184,True,False,False,False,True,False,False
4185,True,False,True,False,False,False,False
4186,True,False,False,False,False,False,False
4187,True,True,True,True,False,False,False
4188,True,False,False,True,True,False,False
4189,True,False,False,False,False,False,False
4190,True,False,False,False,False,False,False
4191,True,False,False,False,True,False,False
4192,True,False,False,False,False,False,False
4193,True,False,False,False,True,False,False
4194,True,False,False,False,False,False,True
4195,True,False,False,False,True,False,False
4196,True,False,False,True,True,False,False
4197,True,False,False,False,False,False,False
4198,True,False,True,False,False,False,False
4199,True,False,False,False,True,False,False
4200,True,False,False,False,False,False,False
4201,True,False,False,False,False,False,False
4202,True,False,True,True,True,False,False
4203,True,False,False,False,False,False,False
4204,True,False,False,True,True,False,False
4205,True,False,False,False,False,False,True
4206,True,False,False,False,True,False,False
4207,True,False,False,False,False,False,False
4208,True,False,False,False,True,False,False
4209,True,False,False,False,True,False,False
4210,True,False,False,False,False,False,False
4211,True,False,False,False,True,False,False
4212,True,True,False,True,False,False,False
4213,True,False,True,False,True,False,True
4214,True,False,False,False,True,False,False
4215,True,False,False,False,False,False,False
4216,True,False,False,False,True,False,False
4217,True,False,False,False,False,True,False
4218,True,False,False,False,True,False,False
4219,False,False,False,False,False,False,False
4220,True,False,False,False,False,False,True
4221,True,False,True,False,True,False,True
4222,True,False,False,False,True,False,True
4223,True,False,False,False,True,True,False
4224,True,False,False,False,False,False,False
4225,True,False,False,True,True,False,True
4226,True,False,False,False,True,False,False
4227,True,True,False,True,True,False,False
4228,True,False,False,True,False,False,False
4229,True,False,False,False,True,False,False
4230,True,False,False,False,True,False,True
4231,False,False,True,False,False,False,False
4232,True,False,False,False,False,False,False
4233,True,False,False,False,False,False,False
4234,True,False,False,False,False,False,False
4235,True,False,False,False,True,False,True
4236,True,False,False,False,True,False,False
4237,True,False,False,False,True,False,False
4238,True,False,False,False,False,False,False
4239,True,False,False,False,True,False,False
4240,True,False,False,False,True,False,False
4241,True,False,False,True,False,False,False
4242,True,False,False,True,False,False,False
4243,True,False,True,False,True,False,False
4244,True,False,False,False,False,False,False
4245,True,False,False,False,True,False,True
4246,True,False,True,False,False,True,False
4247,True,False,False,False,False,False,False
4248,True,False,False,True,True,False,False
4249,True,False,True,False,False,True,False
4250,True,False,False,True,False,False,False
4251,True,False,False,False,False,False,False
4252,True,False,False,False,True,False,False
4253,True,False,False,True,True,False,False
4254,True,True,False,True,True,False,True
4255,True,True,True,True,False,False,True
4256,True,False,True,False,True,False,False
4257,True,False,False,False,True,False,False
4258,True,True,False,True,False,False,False
4259,False,False,False,False,True,False,False
4260,True,False,False,False,True,False,False
4261,True,False,False,True,False,False,True
4262,True,False,True,False,True,False,False
4263,True,False,False,True,True,False,False
4264,True,False,False,False,True,False,False
4265,True,False,False,True,True,False,False
4266,True,False,False,False,True,False,True
4267,True,False,True,True,False,False,False
4268,True,False,False,True,True,False,False
4269,True,True,True,True,True,False,False
4270,True,False,False,False,False,False,True
4271,False,False,False,False,False,False,True
4272,True,False,False,False,False,False,False
4273,True,False,True,False,False,False,False
4274,True,False,False,False,True,False,False
4275,True,False,False,False,False,False,False
4276,True,False,True,False,False,False,False
4277,True,False,False,False,False,False,False
4278,True,False,False,False,True,True,True
4279,True,False,True,False,False,False,False
4280,True,False,False,False,True,False,False
